Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,base_form,grade,synonyms,missing_data
foramen,18,5,0.1,12.6,3.85,0.28,,,,
salver,18,5,0.1,12.6,3.78,0.28,,,,
jeroboam,18,5,0.02,12.6,1.67,0.28,,,,
halberd,19,5,0.12,12.8,4.55,0.26,,,,
yawp,19,5,0.25,12.8,4.02,0.26,,,,
strop,19,5,0.16,12.8,3.03,0.26,,,,
tremolo,19,5,0.04,13,4.47,0.26,,,,
paten,19,5,#N/A,13,4,0.26,,,,
dun,19,5,0.25,13,2.92,0.26,,,,
tonsure,19,5,0.04,13,2.92,0.26,,,,
caporal,19,5,0.06,13,2.55,0.26,,,,
eldritch,18,5,0.06,13,5.39,0.28,,,,
uremic,18,5,0.02,13,4.85,0.28,,,,
nones,18,5,#N/A,13,4.47,0.28,,,,
affray,18,5,#N/A,13,4.06,0.28,,,,
immiscible,17,5,#N/A,13,4.18,0.29,,,,
placket,21,5,#N/A,13.2,3.11,0.24,,,,
brummagem,20,5,0.02,13.2,5.45,0.25,,,,
quondam,20,5,0.02,13.2,5.26,0.25,,,,
dado,19,5,0.55,13.2,5.63,0.26,,,,
cognomen,19,5,0.02,13.2,4.32,0.26,,,,
congee,18,5,0.08,13.2,6.14,0.28,,,,
defenestration,18,5,0.02,13.2,4.92,0.28,,,,
dejeuner,18,5,0.02,13.2,3.56,0.28,,,,
nihility,20,5,0.02,13.4,2.7,0.25,,,,
vegetal,19,5,0.02,13.4,5.13,0.26,,,,
mazurka,19,5,0.22,13.4,4.04,0.26,,,,
selvedge,19,5,#N/A,13.4,3.21,0.26,,,,
proselyte,21,5,#N/A,13.6,2.51,0.24,,,,
phloem,20,5,#N/A,13.6,4.62,0.25,,,,
undergird,20,5,#N/A,13.6,1.52,0.25,,,,
japery,18,5,0.02,13.6,5.03,0.28,,,,
calomel,18,5,0.12,13.6,4.56,0.28,,,,
gink,18,5,0.1,13.6,3.51,0.28,,,,
mimetic,18,5,0.04,13.6,3.21,0.28,,,,
grackle,18,5,0.04,13.6,2.97,0.28,,,,
woodenhead,18,5,0.02,13.6,2.61,0.28,,,,
palooka,18,5,0.33,13.6,2.41,0.28,,,,
expiation,18,5,0.04,13.6,0.89,0.28,,,,
campstool,17,5,#N/A,13.6,2.61,0.29,,,,
tercentenary,21,5,#N/A,13.8,6.65,0.24,,,,
quotidian,20,5,0.02,13.8,7.12,0.25,,,,
quadrille,19,5,0.06,13.8,3.63,0.26,,,,
pedicab,21,5,#N/A,14,4.24,0.24,,,,
tergiversation,20,5,0.02,14,5.96,0.25,,,,
greenmail,20,5,0.06,14,3.16,0.25,,,,
kine,19,5,0.04,14,4.95,0.26,,,,
busby,19,5,0.04,14,4.64,0.26,,,,
jacaranda,19,5,0.02,14,2.74,0.26,,,,
canoness,18,5,0.02,14,4.06,0.28,,,,
tutelary,18,5,0.02,14,3.81,0.28,,,,
pastille,18,5,0.02,14,3.54,0.28,,,,
hemodynamic,18,5,0.02,14,3.16,0.28,,,,
binnacle,18,5,0.02,14,2.92,0.28,,,,
ulster,19,5,0.1,14.2,4.6,0.26,,,,
pizzicato,19,5,0.12,14.2,3.49,0.26,,,,
areal,19,5,0.02,14.2,2.95,0.26,,,,
purl,19,5,0.12,14.2,2.49,0.26,,,,
sacristan,19,5,0.02,14.2,2.39,0.26,,,,
ptomaine,18,5,0.14,14.2,2.49,0.28,,,,
epiphyte,19,5,0.02,14.4,5.5,0.26,,,,
prate,19,5,0.04,14.4,4.22,0.26,,,,
ratiocinate,19,5,0.06,14.4,3.05,0.26,,,,
dup,19,5,0.02,14.4,2.41,0.26,,,,
contrapuntal,19,5,0.14,14.4,2.3,0.26,,,,
campanile,18,5,0.02,14.4,6.19,0.28,,,,
dottle,18,5,#N/A,14.4,5.5,0.28,,,,
foulard,18,5,0.08,14.4,2.61,0.28,,,,
utile,21,5,#N/A,14.6,3.29,0.24,,,,
dray,20,5,0.1,14.6,4.1,0.25,,,,
klystron,20,5,0.08,14.6,2.79,0.25,,,,
birefringence,19,5,0.02,14.6,5.77,0.26,,,,
porphyry,19,5,0.02,14.6,5.59,0.26,,,,
torsion,19,5,0.06,14.6,4.34,0.26,,,,
notarial,19,5,#N/A,14.6,4.1,0.26,,,,
lungwort,19,5,0.02,14.6,3.65,0.26,,,,
flyblown,19,5,#N/A,14.6,3.51,0.26,,,,
trochaic,19,5,#N/A,14.6,3.21,0.26,,,,
burthen,19,5,0.06,14.6,3.05,0.26,,,,
vireo,19,5,0.06,14.6,2.97,0.26,,,,
peen,21,5,0.1,14.8,3.9,0.24,,,,
comfit,21,5,0.06,14.8,3.49,0.24,,,,
dative,21,5,#N/A,14.8,2.49,0.24,,,,
tonsorial,19,5,0.04,14.8,3.11,0.26,,,,
schlocky,19,5,0.02,14.8,3.11,0.26,,,,
snaffle,18,5,0.02,14.8,6.42,0.28,,,,
semiquaver,18,5,0.02,14.8,4.82,0.28,,,,
ormolu,18,5,0.04,14.8,4.21,0.28,,,,
bivouac,18,5,0.2,14.8,3.7,0.28,,,,
aquavit,18,5,0.06,14.8,3.42,0.28,,,,
stereopticon,18,5,0.04,14.8,2.17,0.28,,,,
housel,18,5,0.04,14.8,1.92,0.28,,,,
notochord,21,5,0.02,15,4.06,0.24,,,,
antivivisectionist,21,5,0.02,15,2.55,0.24,,,,
consubstantiation,20,5,0.02,15,7.18,0.25,,,,
empery,19,5,0.02,15,3.94,0.26,,,,
tartaric,19,5,#N/A,15,2.74,0.26,,,,
kasha,18,5,0.08,15,5.29,0.28,,,,
raga,18,5,0.08,15,5.1,0.28,,,,
dosimeter,18,5,0.04,15,2.45,0.28,,,,
enfilade,20,5,0.02,15.2,7.82,0.25,,,,
bordereau,20,5,0.16,15.2,3.11,0.25,,,,
larboard,19,5,0.43,15.2,5.72,0.26,,,,
octoroon,19,5,0.02,15.2,3.96,0.26,,,,
confute,19,5,#N/A,15.2,3.03,0.26,,,,
allograft,19,5,0.06,15.2,1.92,0.26,,,,
pusillanimous,19,5,0.04,15.2,0.84,0.26,,,,
scansion,18,5,0.02,15.2,3.42,0.28,,,,
carronade,18,5,0.04,15.2,3.03,0.28,,,,
cadge,18,5,0.02,15.2,2.39,0.28,,,,
bacchanalia,22,5,0.04,15.4,3.65,0.23,,,,
falchion,21,5,#N/A,15.4,3.58,0.24,,,,
vanadium,21,5,0.02,15.4,1.14,0.24,,,,
celerity,19,5,#N/A,15.4,4.34,0.26,,,,
scherzo,19,5,0.04,15.4,4.22,0.26,,,,
scabrous,19,5,0.02,15.4,3.51,0.26,,,,
equipage,19,5,#N/A,15.4,3.21,0.26,,,,
soupcon,19,5,0.08,15.4,2.97,0.26,,,,
ort,19,5,0.08,15.4,2.19,0.26,,,,
permittivity,18,5,0.02,15.4,3.85,0.28,,,,
phial,18,5,0.06,15.4,2.88,0.28,,,,
pharisaic,21,5,#N/A,15.6,3.58,0.24,,,,
gawp,20,5,0.02,15.6,7.09,0.25,,,,
bolus,20,5,0.67,15.6,3.58,0.25,,,,
trenchant,19,5,0.04,15.6,3.13,0.26,,,,
gaskin,18,5,0.02,15.6,3.91,0.28,,,,
sternal,18,5,0.59,15.6,2.97,0.28,,,,
analeptic,18,5,0.02,15.6,1.14,0.28,,,,
prepuce,21,5,#N/A,15.8,3.11,0.24,,,,
brumby,20,5,0.06,15.8,3.7,0.25,,,,
colliery,20,5,0.16,15.8,3.42,0.25,,,,
verdigris,18,5,0.04,15.8,4.15,0.28,,,,
mustachio,18,5,0.02,15.8,3.56,0.28,,,,
operculum,18,5,0.02,15.8,2.86,0.28,,,,
mizzen,18,5,0.37,15.8,2.28,0.28,,,,
syncope,18,5,0.16,15.8,1.79,0.28,,,,
peduncle,21,5,#N/A,16,2.65,0.24,,,,
faille,20,5,0.02,16,4.18,0.25,,,,
decuple,20,5,0.02,16,3.54,0.25,,,,
prussic,19,5,0.04,16,3.94,0.26,,,,
soubise,19,5,0.04,16,3.46,0.26,,,,
cozen,19,5,0.02,16,3.24,0.26,,,,
pharmacopoeia,19,5,0.08,16,3.08,0.26,,,,
brattle,19,5,0.08,16,2.92,0.26,,,,
panoply,19,5,0.02,16,2.55,0.26,,,,
lebensraum,19,5,0.08,16,2,0.26,,,,
gadwall,19,5,0.04,16,1.87,0.26,,,,
vacuolization,19,5,0.02,16,1.87,0.26,,,,
netsuke,18,5,0.06,16,6.56,0.28,,,,
caliginous,18,5,0.02,16,3.74,0.28,,,,
clodpoll,18,5,0.02,16,3.39,0.28,,,,
pyrethrum,18,5,0.02,16,2.92,0.28,,,,
temblor,18,5,0.04,16,2.83,0.28,,,,
chronometric,18,5,0.06,16,1.58,0.28,,,,
furring,21,5,#N/A,16.2,2.68,0.24,,,,
garrulity,21,5,#N/A,16.2,1.64,0.24,,,,
splenic,20,5,0.22,16.2,2.77,0.25,,,,
chandlery,20,5,0.04,16.2,2.59,0.25,,,,
pabulum,19,5,0.06,16.2,5.45,0.26,,,,
hake,19,5,0.04,16.2,5.45,0.26,,,,
tumulus,19,5,0.04,16.2,4.6,0.26,,,,
cerebration,19,5,#N/A,16.2,3.77,0.26,,,,
matelote,19,5,0.02,16.2,3.35,0.26,,,,
cataleptic,19,5,0.08,16.2,2.17,0.26,,,,
fauvism,18,5,0.02,16.2,2.86,0.28,,,,
aphorism,18,5,0.02,16.2,1.92,0.28,,,,
exiguous,21,5,#N/A,16.4,2.51,0.24,,,,
slagheap,19,5,0.02,16.4,3.65,0.26,,,,
osmium,19,5,0.02,16.4,2.97,0.26,,,,
epiphenomenalism,18,5,0.02,16.4,3.21,0.28,,,,
psycholinguistics,18,5,0.02,16.4,1.34,0.28,,,,
pipkin,21,5,0.1,16.6,5.68,0.24,,,,
suppurate,21,5,0.02,16.6,4.04,0.24,,,,
fovea,20,5,0.02,16.6,5.41,0.25,,,,
coppice,20,5,#N/A,16.6,3.21,0.25,,,,
aphis,19,5,0.06,16.6,6.43,0.26,,,,
anisette,19,5,0.04,16.6,4.83,0.26,,,,
agitprop,19,5,0.02,16.6,3.05,0.26,,,,
skirl,18,5,0.06,16.6,4.1,0.28,,,,
paronomasia,18,5,0.02,16.6,3.05,0.28,,,,
fiacre,18,5,0.04,16.6,1.67,0.28,,,,
basso,19,5,0.12,16.8,2.77,0.26,,,,
aniline,18,5,0.12,16.8,2.28,0.28,,,,
bitumen,18,5,0.04,16.8,2.28,0.28,,,,
sepulture,21,5,#N/A,17,3.08,0.24,,,,
ingurgitate,19,5,0.02,17,2.74,0.26,,,,
apogee,18,5,0.08,17,2.92,0.28,,,,
intaglio,18,5,0.08,17,2.24,0.28,,,,
praseodymium,18,5,0.04,17,1.87,0.28,,,,
pachinko,19,5,0.22,17.2,7.53,0.26,,,,
comfrey,19,5,0.02,17.2,4.6,0.26,,,,
bulbul,19,5,0.02,17.2,3.9,0.26,,,,
huarache,19,5,0.02,17.2,2.68,0.26,,,,
porringer,19,5,0.02,17.2,1.64,0.26,,,,
piscine,18,5,0.04,17.2,3.96,0.28,,,,
interstice,21,5,#N/A,17.4,1.82,0.24,,,,
atavistic,19,5,0.1,17.4,3.05,0.26,,,,
taka,19,5,0.04,17.4,3.05,0.26,,,,
lycanthropic,19,5,0.02,17.4,2.19,0.26,,,,
vasopressin,18,5,0.02,17.4,2.88,0.28,,,,
chon,21,5,0.2,17.6,4.51,0.24,,,,
palliation,21,5,#N/A,17.6,3.21,0.24,,,,
cogito,19,5,0.04,17.6,1.82,0.26,,,,
psittacosis,19,5,0.02,17.6,1.52,0.26,,,,
emesis,18,5,0.1,17.6,3.36,0.28,,,,
plenum,18,5,0.02,17.6,2.51,0.28,,,,
remunerative,20,5,0.02,17.8,5.72,0.25,,,,
younker,19,5,0.02,17.8,3.83,0.26,,,,
korma,19,5,0.06,17.8,2.17,0.26,,,,
gravid,18,5,0.02,17.8,1.79,0.28,,,,
darnel,20,5,0.1,18,4.64,0.25,,,,
dehiscence,19,5,0.02,18,4.64,0.26,,,,
chrestomathy,19,5,0.06,18,1.87,0.26,,,,
mikado,20,5,0.63,18.2,4.55,0.25,,,,
saguaro,19,5,0.14,18.2,6.61,0.26,,,,
sauterne,21,5,#N/A,18.4,1.67,0.24,,,,
dysgenics,20,5,0.04,18.4,4.39,0.25,,,,
encephalography,19,5,0.02,18.4,2.07,0.26,,,,
moldboard,21,5,#N/A,18.6,5.03,0.24,,,,
yurt,20,5,0.04,18.6,3.97,0.25,,,,
yerba,18,5,0.04,19,2.55,0.28,,,,
edematous,19,5,0.06,19.2,2.68,0.26,,,,
scopolamine,20,5,0.25,19.4,3.78,0.25,,,,
mortmain,20,5,0.02,19.6,5.55,0.25,,,,
penury,18,5,0.02,20.6,1.52,0.28,,,,
kitbag,19,6,0.02,8,2.28,0.32,,,,
whish,20,6,0.14,8.5,3.73,0.3,,,,
bangtail,19,6,0.06,9.67,4.37,0.32,,,,
kirtle,20,6,0.02,10,4.69,0.3,,,,
oxcart,18,6,0.02,10,2.37,0.33,,,,
chine,18,6,0.08,10.33,3.5,0.33,,,,
tutee,19,6,0.04,10.5,5.68,0.32,,,,
blindworm,19,6,0.04,10.5,3.99,0.32,,,,
cabstand,19,6,0.08,10.67,5.43,0.32,,,,
jackdaw,20,6,0.02,10.83,3.6,0.3,,,,
presidium,20,6,0.04,11,4.94,0.3,,,,
matzo,18,6,0.96,11,5.25,0.33,,,,
encephalon,19,6,#N/A,11.04,5.92,0.32,,,,
okapi,20,6,#N/A,11.22,3.83,0.3,,,,
vaquero,19,6,0.16,11.33,4.55,0.32,,,,
civet,19,6,0.12,11.33,3.98,0.32,,,,
exacta,18,6,0.1,11.33,3.39,0.33,,,,
guttersnipe,19,6,0.14,11.67,3.61,0.32,,,,
oakum,18,6,0.08,11.67,4.37,0.33,,,,
pease,22,6,0.1,11.83,3.87,0.27,,,,
bengaline,21,6,0.02,11.83,3.54,0.29,,,,
tosspot,19,6,0.06,11.83,5.19,0.32,,,,
promulgation,19,6,0.02,11.83,3.43,0.32,,,,
ducal,19,6,0.53,11.83,3.19,0.32,,,,
tippet,18,6,0.31,11.83,4.88,0.33,,,,
footrope,18,6,0.02,11.83,3.66,0.33,,,,
dirham,20,6,0.06,12,4.98,0.3,,,,
sisal,20,6,0.04,12,4.2,0.3,,,,
untrammeled,19,6,0.06,12,3.95,0.32,,,,
inimical,18,6,0.04,12,4.73,0.33,,,,
rarebit,18,6,#N/A,12,3.16,0.33,,,,
cygnet,18,6,#N/A,12,3.1,0.33,,,,
collywobbles,18,6,0.04,12.17,4.07,0.33,,,,
dengue,20,6,0.08,12.33,3.5,0.3,,,,
dromedary,19,6,0.08,12.33,2.94,0.32,,,,
carboy,19,6,#N/A,12.33,2.58,0.32,,,,
dewlap,18,6,0.02,12.33,3.93,0.33,,,,
rood,18,6,0.06,12.33,3.72,0.33,,,,
hackamore,22,6,0.04,12.5,3.15,0.27,,,,
cornel,22,6,0.02,12.5,2.35,0.27,,,,
circ,21,6,0.02,12.5,6.83,0.29,,,,
gelignite,20,6,0.1,12.5,4.46,0.3,,,,
cuttlebone,20,6,0.02,12.5,3.78,0.3,,,,
axiomatic,19,6,0.04,12.5,5.89,0.32,,,,
inveigle,19,6,0.06,12.5,4.42,0.32,,,,
sager,18,6,0.04,12.5,4.09,0.33,,,,
skive,21,6,0.02,12.67,4.5,0.29,,,,
languor,20,6,0.2,12.67,3.72,0.3,,,,
aviatrix,18,6,0.02,12.67,4.97,0.33,,,,
calaboose,18,6,0.06,12.67,4.84,0.33,,,,
australopithecine,19,6,0.04,12.83,3.19,0.32,,,,
crapulous,18,6,0.02,12.83,4.4,0.33,,,,
barbet,19,6,0.04,13.17,6.11,0.32,,,,
fraise,19,6,0.02,13.17,5.71,0.32,,,,
neb,19,6,0.55,13.17,5.19,0.32,,,,
centime,19,6,0.02,13.17,2.48,0.32,,,,
piquancy,18,6,0.04,13.17,5.53,0.33,,,,
fluorspar,18,6,0.02,13.17,4.49,0.33,,,,
frap,18,6,0.02,13.17,3.76,0.33,,,,
gaud,18,6,#N/A,13.17,2.56,0.33,,,,
carmagnole,21,6,0.04,13.33,3.93,0.29,,,,
libretto,21,6,0.18,13.33,3.33,0.29,,,,
mizzenmast,20,6,0.12,13.33,5.32,0.3,,,,
cubage,20,6,0.02,13.33,3.01,0.3,,,,
chiliastic,19,6,0.04,13.33,5.82,0.32,,,,
hakim,19,6,0.69,13.33,4.46,0.32,,,,
hemistich,19,6,#N/A,13.33,4.18,0.32,,,,
jackanapes,18,6,0.08,13.33,4.27,0.33,,,,
ouzo,18,6,0.35,13.33,3.5,0.33,,,,
caudate,18,6,0.02,13.33,3.2,0.33,,,,
unmoor,18,6,0.02,13.33,3.2,0.33,,,,
charnel,18,6,0.06,13.33,2.66,0.33,,,,
bubo,37,6,0.08,13.5,5.54,0.16,,,,
tokay,19,6,0.02,13.5,6.06,0.32,,,,
pecuniary,19,6,0.02,13.5,5.47,0.32,,,,
precis,19,6,0.02,13.5,4.04,0.32,,,,
blancmange,18,6,0.06,13.5,2.51,0.33,,,,
chukka,21,6,0.02,13.67,4.41,0.29,,,,
bondmaid,19,6,0.02,13.67,6.71,0.32,,,,
drover,19,6,0.1,13.67,6.12,0.32,,,,
delftware,19,6,0.06,13.67,3.56,0.32,,,,
generalissimo,19,6,0.33,13.67,2.73,0.32,,,,
coterie,19,6,0.06,13.67,2.66,0.32,,,,
dolor,18,6,0.06,13.67,6.74,0.33,,,,
ocotillo,18,6,0.04,13.67,6.5,0.33,,,,
parricide,18,6,0.06,13.67,4.84,0.33,,,,
nutpick,18,6,0.08,13.67,3.61,0.33,,,,
embrasure,18,6,0.06,13.67,2.34,0.33,,,,
carburetion,22,6,0.02,13.83,2.14,0.27,,,,
shrove,21,6,#N/A,13.83,3.66,0.29,,,,
axonal,20,6,0.02,13.83,3.43,0.3,,,,
meerschaum,20,6,0.1,13.83,3.25,0.3,,,,
kibitz,20,6,0.24,13.83,1.94,0.3,,,,
vituperation,19,6,0.02,13.83,6.24,0.32,,,,
whiffletree,19,6,0.02,13.83,4.45,0.32,,,,
predaceous,19,6,#N/A,13.83,3.82,0.32,,,,
lapwing,19,6,0.02,13.83,3.71,0.32,,,,
crepehanger,18,6,0.04,13.83,3.43,0.33,,,,
ragwort,18,6,0.02,13.83,3.37,0.33,,,,
limy,21,6,#N/A,14,3.85,0.29,,,,
neuritis,19,6,0.04,14,6.39,0.32,,,,
lobscouse,19,6,0.02,14,4.65,0.32,,,,
carnauba,19,6,0.04,14,4.24,0.32,,,,
conchie,19,6,0.02,14,3.74,0.32,,,,
plaice,18,6,0.04,14,4.24,0.33,,,,
automatism,18,6,0.02,14,2.53,0.33,,,,
quintal,20,6,0.04,14.17,5.15,0.3,,,,
ursine,20,6,#N/A,14.17,4.12,0.3,,,,
nonce,19,6,0.06,14.17,3.6,0.32,,,,
lymphoblastic,19,6,0.02,14.17,2.93,0.32,,,,
parser,19,6,0.02,14.17,2.64,0.32,,,,
repine,19,6,#N/A,14.17,2.32,0.32,,,,
renitent,18,6,0.02,14.17,6.11,0.33,,,,
halocline,18,6,0.04,14.17,4.71,0.33,,,,
alexandrine,18,6,0.14,14.17,3.54,0.33,,,,
checksum,18,6,0.02,14.17,2.93,0.33,,,,
desultory,18,6,0.04,14.17,0.75,0.33,,,,
cincture,21,6,#N/A,14.33,1.63,0.29,,,,
nein,19,6,1.08,14.33,5.82,0.32,,,,
stomacher,19,6,#N/A,14.33,4.23,0.32,,,,
tipple,19,6,0.14,14.33,3.27,0.32,,,,
periphrasis,19,6,#N/A,14.33,2.94,0.32,,,,
boondoggle,19,6,0.06,14.33,2.94,0.32,,,,
nacelle,19,6,0.14,14.33,2.73,0.32,,,,
miscegenation,19,6,0.02,14.33,2.73,0.32,,,,
semaphore,19,6,0.14,14.33,2.16,0.32,,,,
funerary,18,6,0.06,14.33,4.13,0.33,,,,
waybill,18,6,0.02,14.33,2.8,0.33,,,,
hockshop,18,6,0.08,14.33,2.5,0.33,,,,
pistillate,18,6,#N/A,14.33,1.63,0.33,,,,
cytosine,22,6,0.04,14.5,2.26,0.27,,,,
celadon,21,6,0.2,14.5,6.47,0.29,,,,
gamesome,20,6,0.02,14.5,4.72,0.3,,,,
diapason,19,6,0.02,14.5,6.02,0.32,,,,
lugubriousness,19,6,0.04,14.5,2.35,0.32,,,,
badinage,18,6,0.06,14.5,4.93,0.33,,,,
memsahib,18,6,0.67,14.5,4.09,0.33,,,,
dishabille,18,6,0.02,14.5,3.73,0.33,,,,
ladino,18,6,0.02,14.5,1.52,0.33,,,,
pastiche,20,6,0.06,14.67,3.44,0.3,,,,
codices,20,6,#N/A,14.67,1.51,0.3,,,,
lorn,18,6,0.12,14.67,4.03,0.33,,,,
grandee,18,6,0.08,14.67,3.72,0.33,,,,
dimity,18,6,0.02,14.67,3.72,0.33,,,,
bedim,18,6,0.02,14.67,3.61,0.33,,,,
palter,18,6,0.1,14.67,3.44,0.33,,,,
kerfuffle,18,6,0.02,14.67,3.44,0.33,,,,
chiaroscuro,18,6,0.12,14.67,2.8,0.33,,,,
testator,18,6,0.04,14.67,2.66,0.33,,,,
bona,18,6,1.24,14.67,2.34,0.33,,,,
anosmatic,18,6,0.02,14.67,2.34,0.33,,,,
tocsin,22,6,#N/A,14.83,3.6,0.27,,,,
farthingale,21,6,0.02,14.83,3.66,0.29,,,,
limekiln,21,6,#N/A,14.83,3.43,0.29,,,,
prater,19,6,0.06,14.83,2.71,0.32,,,,
anoxia,19,6,0.12,14.83,2.32,0.32,,,,
salaam,18,6,0.55,14.83,5.49,0.33,,,,
muscovite,18,6,0.02,14.83,3.71,0.33,,,,
engraft,18,6,#N/A,14.83,3.66,0.33,,,,
olio,18,6,0.02,14.83,3.19,0.33,,,,
internecine,18,6,0.04,14.83,2.99,0.33,,,,
cartouche,18,6,0.12,14.83,2.71,0.33,,,,
palanquin,18,6,0.12,14.83,2.23,0.33,,,,
cannonade,20,6,0.02,15,3.63,0.3,,,,
catalpa,20,6,0.06,15,3.1,0.3,,,,
sclera,19,6,0.08,15,6.39,0.32,,,,
schnooks,19,6,0.04,15,4.34,0.32,,,,
bathysphere,19,6,0.1,15,4.2,0.32,,,,
orgiastic,19,6,0.08,15,3.52,0.32,,,,
orotund,19,6,0.04,15,3.35,0.32,,,,
lour,19,6,0.08,15,2.28,0.32,,,,
cisalpine,19,6,0.02,15,1.79,0.32,,,,
mulligatawny,18,6,0.06,15,4,0.33,,,,
grimalkin,18,6,0.02,15,3.85,0.33,,,,
fetor,18,6,0.02,15,3.03,0.33,,,,
horologist,18,6,#N/A,15,2.97,0.33,,,,
numismatics,21,6,#N/A,15.17,3.71,0.29,,,,
cockalorum,20,6,0.02,15.17,3.6,0.3,,,,
virago,19,6,#N/A,15.17,3.87,0.32,,,,
headstall,19,6,#N/A,15.17,3.71,0.32,,,,
waxwing,19,6,0.02,15.17,3.13,0.32,,,,
abattoir,19,6,0.14,15.17,2.71,0.32,,,,
faro,19,6,0.67,15.17,2.48,0.32,,,,
curia,18,6,0.02,15.17,6.49,0.33,,,,
leveret,18,6,0.04,15.17,3.82,0.33,,,,
acanthus,18,6,0.02,15.17,3.76,0.33,,,,
lyophilize,18,6,0.02,15.17,3.43,0.33,,,,
pluperfect,18,6,0.02,15.17,2.71,0.33,,,,
inexpiable,18,6,#N/A,15.17,2.48,0.33,,,,
neptunium,18,6,#N/A,15.17,1.47,0.33,,,,
stygian,21,6,0.12,15.33,5.89,0.29,,,,
desiccant,21,6,#N/A,15.33,2.16,0.29,,,,
niggle,20,6,0.02,15.33,5.39,0.3,,,,
holmium,20,6,0.02,15.33,2.73,0.3,,,,
educe,19,6,#N/A,15.33,3.93,0.32,,,,
diplex,19,6,0.02,15.33,3.88,0.32,,,,
diatomaceous,19,6,0.04,15.33,3.67,0.32,,,,
adenoidal,18,6,0.02,15.33,5.35,0.33,,,,
picot,18,6,#N/A,15.33,2.73,0.33,,,,
schmaltzy,18,6,0.04,15.33,2.34,0.33,,,,
proconsul,21,6,0.02,15.5,4.59,0.29,,,,
cathodic,19,6,#N/A,15.5,4.97,0.32,,,,
cultivar,19,6,0.04,15.5,4.68,0.32,,,,
durian,19,6,0.14,15.5,3.15,0.32,,,,
natality,19,6,#N/A,15.5,2.88,0.32,,,,
parathyroid,18,6,0.02,15.5,5.82,0.33,,,,
apoplexy,18,6,0.18,15.5,4.14,0.33,,,,
monomania,18,6,#N/A,15.5,3.78,0.33,,,,
amanita,18,6,0.02,15.5,2.51,0.33,,,,
demotic,18,6,0.06,15.5,1.87,0.33,,,,
clarion,18,6,0.29,15.5,1.64,0.33,,,,
sesquipedalian,22,6,0.02,15.67,3.2,0.27,,,,
glottal,21,6,0.02,15.67,3.83,0.29,,,,
claret,20,6,0.29,15.67,5.57,0.3,,,,
tumid,20,6,#N/A,15.67,3.72,0.3,,,,
equipoise,20,6,0.16,15.67,3.01,0.3,,,,
agglomerate,19,6,#N/A,15.67,3.61,0.32,,,,
proximo,19,6,0.08,15.67,3.5,0.32,,,,
goy,18,6,0.35,15.67,4.13,0.33,,,,
anapestic,18,6,#N/A,15.67,3.56,0.33,,,,
vivification,18,6,0.02,15.67,3.27,0.33,,,,
zloty,18,6,0.04,15.67,2.66,0.33,,,,
unctuous,18,6,0.04,15.67,1.03,0.33,,,,
goldbeater,21,6,#N/A,15.83,3.06,0.29,,,,
apparatchik,19,6,0.04,15.83,3.87,0.32,,,,
pettifogging,19,6,0.02,15.83,3.19,0.32,,,,
tautology,19,6,0.04,15.83,2.64,0.32,,,,
sphenoid,19,6,0.12,15.83,2.23,0.32,,,,
mu,18,6,2.53,15.83,5.78,0.33,,,,
whoreson,18,6,0.04,15.83,2.79,0.33,,,,
bezant,18,6,0.02,15.83,2.32,0.33,,,,
forint,21,6,0.02,16,5.1,0.29,,,,
antiphonal,21,6,#N/A,16,2.37,0.29,,,,
theosophist,21,6,#N/A,16,2.28,0.29,,,,
maquillage,20,6,0.02,16,2.45,0.3,,,,
synovial,19,6,0.12,16,3.29,0.32,,,,
paraldehyde,19,6,0.02,16,3.16,0.32,,,,
sauternes,19,6,0.02,16,2.97,0.32,,,,
vizier,18,6,0.25,16,4.43,0.33,,,,
fratricidal,18,6,0.02,16,3.35,0.33,,,,
effluvium,18,6,0.02,16,3.03,0.33,,,,
solenoid,18,6,0.1,16,2.45,0.33,,,,
simulacrum,20,6,0.06,16.17,4.75,0.3,,,,
chaffer,19,6,#N/A,16.17,5.71,0.32,,,,
nonagenarian,19,6,0.02,16.17,5.12,0.32,,,,
millrace,19,6,#N/A,16.17,3.76,0.32,,,,
plenipotentiary,19,6,0.04,16.17,3.06,0.32,,,,
cadastre,19,6,0.02,16.17,3.06,0.32,,,,
cicerone,19,6,0.06,16.17,2.4,0.32,,,,
physiognomic,19,6,0.02,16.17,1.17,0.32,,,,
lacuna,18,6,0.04,16.17,3.92,0.33,,,,
windcheater,18,6,0.02,16.17,3.06,0.33,,,,
jimsonweed,18,6,0.24,16.17,1.94,0.33,,,,
schlimazel,18,6,0.06,16.17,1.94,0.33,,,,
elocutionary,18,6,0.02,16.17,1.6,0.33,,,,
hegemonic,19,6,0.04,16.33,4.41,0.32,,,,
defalcation,19,6,#N/A,16.33,4.23,0.32,,,,
scuppernong,19,6,0.04,16.33,3.2,0.32,,,,
guiro,19,6,0.02,16.33,2.94,0.32,,,,
doxology,18,6,0.02,16.33,5.99,0.33,,,,
chanterelle,18,6,0.02,16.33,3.61,0.33,,,,
obloquy,18,6,0.02,16.33,3.5,0.33,,,,
tetchy,18,6,0.02,16.33,3.44,0.33,,,,
perspicacity,18,6,0.04,16.33,2.42,0.33,,,,
sangfroid,18,6,0.04,16.33,2.16,0.33,,,,
